timestamp,Geschirrspüler,Backofen und Herd,Fernseher und Entertainment-Systeme,Bürogeräte,Waschmaschine
2024-10-01 20:30:00,198.69053057500003,122.23137531,287.323072001,0.48224347925,55.994633720500005
2024-10-01 20:45:00,198.69053057500003,122.23137531,287.323072001,0.48224347925,55.994633720500005
2024-10-01 21:00:00,253.58809420000003,36.5141903305,210.554487338,0.45970428685,50.56514055900001
2024-10-01 21:15:00,253.58809420000003,36.5141903305,210.554487338,0.45970428685,50.56514055900001
2024-10-01 21:30:00,253.58809420000003,36.5141903305,210.554487338,0.45970428685,50.56514055900001
2024-10-01 21:45:00,253.58809420000003,36.5141903305,210.554487338,0.45970428685,50.56514055900001
2024-10-01 22:00:00,116.64383824000001,11.530796949,65.6363439161,0.26334818405000004,29.6616924915
2024-10-01 22:15:00,116.64383824000001,11.530796949,65.6363439161,0.26334818405000004,29.6616924915
2024-10-01 22:30:00,116.64383824000001,11.530796949,65.6363439161,0.26334818405000004,29.6616924915
2024-10-01 22:45:00,116.64383824000001,11.530796949,65.6363439161,0.26334818405000004,29.6616924915
2024-10-01 23:00:00,29.546329212000003,3.8435989823000005,20.90943154865,0.12243380520000001,21.07703083
2024-10-01 23:15:00,29.546329212000003,3.8435989823000005,20.90943154865,0.12243380520000001,21.07703083
2024-10-01 23:30:00,29.546329212000003,3.8435989823000005,20.90943154865,0.12243380520000001,21.07703083
2024-10-01 23:45:00,29.546329212000003,3.8435989823000005,20.90943154865,0.12243380520000001,21.07703083
2024-10-02 00:00:00,3.65250814455,3.6202103231500002,45.67522723490001,0.21148884945000002,1.5204168579
2024-10-02 00:15:00,3.65250814455,3.6202103231500002,45.67522723490001,0.21148884945000002,1.5204168579
2024-10-02 00:30:00,3.65250814455,3.6202103231500002,45.67522723490001,0.21148884945000002,1.5204168579
2024-10-02 00:45:00,3.65250814455,3.6202103231500002,45.67522723490001,0.21148884945000002,1.5204168579
2024-10-02 01:00:00,5.07558856255,1.0860630971000003,9.113046847349999,0.03916460185,4.6398782769
2024-10-02 01:15:00,5.07558856255,1.0860630971000003,9.113046847349999,0.03916460185,4.6398782769
2024-10-02 01:30:00,5.07558856255,1.0860630971000003,9.113046847349999,0.03916460185,4.6398782769
2024-10-02 01:45:00,5.07558856255,1.0860630971000003,9.113046847349999,0.03916460185,4.6398782769
2024-10-02 02:00:00,2.9632539848000006,0.3620210324,6.980198240150001,0.0,2.0949895414
2024-10-02 02:15:00,2.9632539848000006,0.3620210324,6.980198240150001,0.0,2.0949895414
2024-10-02 02:30:00,2.9632539848000006,0.3620210324,6.980198240150001,0.0,2.0949895414
2024-10-02 02:45:00,2.9632539848000006,0.3620210324,6.980198240150001,0.0,2.0949895414
2024-10-02 03:00:00,1.5253916821,1.0860630971000003,5.966852937900001,0.010443893800000001,0.22362496680000002
2024-10-02 03:15:00,1.5253916821,1.0860630971000003,5.966852937900001,0.010443893800000001,0.22362496680000002
2024-10-02 03:30:00,1.5253916821,1.0860630971000003,5.966852937900001,0.010443893800000001,0.22362496680000002
2024-10-02 03:45:00,1.5253916821,1.0860630971000003,5.966852937900001,0.010443893800000001,0.22362496680000002
2024-10-02 04:00:00,0.5366880741,6.154357549650001,7.234992171600001,0.00783292055,0.0
2024-10-02 04:15:00,0.5366880741,6.154357549650001,7.234992171600001,0.00783292055,0.0
2024-10-02 04:30:00,0.5366880741,6.154357549650001,7.234992171600001,0.00783292055,0.0
2024-10-02 04:45:00,0.5366880741,6.154357549650001,7.234992171600001,0.00783292055,0.0
2024-10-02 05:00:00,1.1139613347500001,34.95017013900001,11.0711267977,0.0073827526000000004,2.6075906069000006
2024-10-02 05:15:00,1.1139613347500001,34.95017013900001,11.0711267977,0.0073827526000000004,2.6075906069000006
2024-10-02 05:30:00,1.1139613347500001,34.95017013900001,11.0711267977,0.0073827526000000004,2.6075906069000006
2024-10-02 05:45:00,1.1139613347500001,34.95017013900001,11.0711267977,0.0073827526000000004,2.6075906069000006
2024-10-02 06:00:00,5.956350910100001,140.553646495,33.15320368775,0.0345728901,14.665105049500001
2024-10-02 06:15:00,5.956350910100001,140.553646495,33.15320368775,0.0345728901,14.665105049500001
2024-10-02 06:30:00,5.956350910100001,140.553646495,33.15320368775,0.0345728901,14.665105049500001
2024-10-02 06:45:00,5.956350910100001,140.553646495,33.15320368775,0.0345728901,14.665105049500001
2024-10-02 07:00:00,22.601856513,274.07961074,67.33956923575,0.09507544695,39.9864717735
2024-10-02 07:15:00,22.601856513,274.07961074,67.33956923575,0.09507544695,39.9864717735
2024-10-02 07:30:00,22.601856513,274.07961074,67.33956923575,0.09507544695,39.9864717735
2024-10-02 07:45:00,22.601856513,274.07961074,67.33956923575,0.09507544695,39.9864717735
2024-10-02 08:00:00,59.246365832500004,276.08751997,82.8085038674,0.1879900887,91.9824866475
2024-10-02 08:15:00,59.246365832500004,276.08751997,82.8085038674,0.1879900887,91.9824866475
2024-10-02 08:30:00,59.246365832500004,276.08751997,82.8085038674,0.1879900887,91.9824866475
2024-10-02 08:45:00,59.246365832500004,276.08751997,82.8085038674,0.1879900887,91.9824866475
2024-10-02 09:00:00,101.28105147900001,212.33640171000002,82.61540352845002,0.33924648165000004,147.08413058500003
2024-10-02 09:15:00,101.28105147900001,212.33640171000002,82.61540352845002,0.33924648165000004,147.08413058500003
2024-10-02 09:30:00,101.28105147900001,212.33640171000002,82.61540352845002,0.33924648165000004,147.08413058500003
2024-10-02 09:45:00,101.28105147900001,212.33640171000002,82.61540352845002,0.33924648165000004,147.08413058500003
2024-10-02 10:00:00,85.8444874285,177.3653389,77.93207159480001,0.35437212105000004,186.134409495
2024-10-02 10:15:00,85.8444874285,177.3653389,77.93207159480001,0.35437212105000004,186.134409495
2024-10-02 10:30:00,85.8444874285,177.3653389,77.93207159480001,0.35437212105000004,186.134409495
2024-10-02 10:45:00,85.8444874285,177.3653389,77.93207159480001,0.35437212105000004,186.134409495
2024-10-02 11:00:00,41.604220651000006,434.42523878500003,81.07701828045,0.30899520295000005,154.11981530000003
2024-10-02 11:15:00,41.604220651000006,434.42523878500003,81.07701828045,0.30899520295000005,154.11981530000003
2024-10-02 11:30:00,41.604220651000006,434.42523878500003,81.07701828045,0.30899520295000005,154.11981530000003
2024-10-02 11:45:00,41.604220651000006,434.42523878500003,81.07701828045,0.30899520295000005,154.11981530000003
2024-10-02 12:00:00,45.780438542,349.175198925,94.1508716788,0.2860082118,110.689429265
2024-10-02 12:15:00,45.780438542,349.175198925,94.1508716788,0.2860082118,110.689429265
2024-10-02 12:30:00,45.780438542,349.175198925,94.1508716788,0.2860082118,110.689429265
2024-10-02 12:45:00,45.780438542,349.175198925,94.1508716788,0.2860082118,110.689429265
2024-10-02 13:00:00,243.908214365,86.705679804,133.43994260705,0.4459789062,100.0998039115
2024-10-02 13:15:00,243.908214365,86.705679804,133.43994260705,0.4459789062,100.0998039115
2024-10-02 13:30:00,243.908214365,86.705679804,133.43994260705,0.4459789062,100.0998039115
2024-10-02 13:45:00,243.908214365,86.705679804,133.43994260705,0.4459789062,100.0998039115
2024-10-02 14:00:00,311.79440570500003,36.9675379055,73.1763328306,0.38538394620000005,121.29061014000001
2024-10-02 14:15:00,311.79440570500003,36.9675379055,73.1763328306,0.38538394620000005,121.29061014000001
2024-10-02 14:30:00,311.79440570500003,36.9675379055,73.1763328306,0.38538394620000005,121.29061014000001
2024-10-02 14:45:00,311.79440570500003,36.9675379055,73.1763328306,0.38538394620000005,121.29061014000001
2024-10-02 15:00:00,131.686693075,34.951126743,69.4576878256,0.40962193,116.76510145
2024-10-02 15:15:00,131.686693075,34.951126743,69.4576878256,0.40962193,116.76510145
2024-10-02 15:30:00,131.686693075,34.951126743,69.4576878256,0.40962193,116.76510145
2024-10-02 15:45:00,131.686693075,34.951126743,69.4576878256,0.40962193,116.76510145
2024-10-02 16:00:00,31.853415529000003,65.19729411750001,74.8879424986,0.35872216365000004,94.42722458
2024-10-02 16:15:00,31.853415529000003,65.19729411750001,74.8879424986,0.35872216365000004,94.42722458
2024-10-02 16:30:00,31.853415529000003,65.19729411750001,74.8879424986,0.35872216365000004,94.42722458
2024-10-02 16:45:00,31.853415529000003,65.19729411750001,74.8879424986,0.35872216365000004,94.42722458
2024-10-02 17:00:00,19.394131238,100.14842088400002,104.94022578415,0.4435551079,92.98819688700002
2024-10-02 17:15:00,19.394131238,100.14842088400002,104.94022578415,0.4435551079,92.98819688700002
2024-10-02 17:30:00,19.394131238,100.14842088400002,104.94022578415,0.4435551079,92.98819688700002
2024-10-02 17:45:00,19.394131238,100.14842088400002,104.94022578415,0.4435551079,92.98819688700002
2024-10-02 18:00:00,21.4869841725,435.544810225,138.86583055900002,0.6447303750000001,118.17567221000002
2024-10-02 18:15:00,21.4869841725,435.544810225,138.86583055900002,0.6447303750000001,118.17567221000002
2024-10-02 18:30:00,21.4869841725,435.544810225,138.86583055900002,0.6447303750000001,118.17567221000002
2024-10-02 18:45:00,21.4869841725,435.544810225,138.86583055900002,0.6447303750000001,118.17567221000002
2024-10-02 19:00:00,46.758846344000006,486.62722623,141.2309585525,0.4241647207,93.748579534
2024-10-02 19:15:00,46.758846344000006,486.62722623,141.2309585525,0.4241647207,93.748579534
2024-10-02 19:30:00,46.758846344000006,486.62722623,141.2309585525,0.4241647207,93.748579534
2024-10-02 19:45:00,46.758846344000006,486.62722623,141.2309585525,0.4241647207,93.748579534
2024-10-02 20:00:00,198.69053057500003,122.23137531,287.323072001,0.48224347925,55.994633720500005
2024-10-02 20:15:00,198.69053057500003,122.23137531,287.323072001,0.48224347925,55.994633720500005
2024-10-02 20:30:00,198.69053057500003,122.23137531,287.323072001,0.48224347925,55.994633720500005
2024-10-02 20:45:00,198.69053057500003,122.23137531,287.323072001,0.48224347925,55.994633720500005
2024-10-02 21:00:00,253.58809420000003,36.5141903305,210.554487338,0.45970428685,50.56514055900001
2024-10-02 21:15:00,253.58809420000003,36.5141903305,210.554487338,0.45970428685,50.56514055900001
2024-10-02 21:30:00,253.58809420000003,36.5141903305,210.554487338,0.45970428685,50.56514055900001
2024-10-02 21:45:00,253.58809420000003,36.5141903305,210.554487338,0.45970428685,50.56514055900001
2024-10-02 22:00:00,116.64383824000001,11.530796949,65.6363439161,0.26334818405000004,29.6616924915
2024-10-02 22:15:00,116.64383824000001,11.530796949,65.6363439161,0.26334818405000004,29.6616924915
2024-10-02 22:30:00,116.64383824000001,11.530796949,65.6363439161,0.26334818405000004,29.6616924915
2024-10-02 22:45:00,116.64383824000001,11.530796949,65.6363439161,0.26334818405000004,29.6616924915
2024-10-02 23:00:00,29.546329212000003,3.8435989823000005,20.90943154865,0.12243380520000001,21.07703083
2024-10-02 23:15:00,29.546329212000003,3.8435989823000005,20.90943154865,0.12243380520000001,21.07703083
2024-10-02 23:30:00,29.546329212000003,3.8435989823000005,20.90943154865,0.12243380520000001,21.07703083
2024-10-02 23:45:00,29.546329212000003,3.8435989823000005,20.90943154865,0.12243380520000001,21.07703083
2024-10-03 00:00:00,3.65250814455,3.6202103231500002,45.67522723490001,0.21148884945000002,1.5204168579
2024-10-03 00:15:00,3.65250814455,3.6202103231500002,45.67522723490001,0.21148884945000002,1.5204168579
2024-10-03 00:30:00,3.65250814455,3.6202103231500002,45.67522723490001,0.21148884945000002,1.5204168579
2024-10-03 00:45:00,3.65250814455,3.6202103231500002,45.67522723490001,0.21148884945000002,1.5204168579
2024-10-03 01:00:00,5.07558856255,1.0860630971000003,9.113046847349999,0.03916460185,4.6398782769
2024-10-03 01:15:00,5.07558856255,1.0860630971000003,9.113046847349999,0.03916460185,4.6398782769
2024-10-03 01:30:00,5.07558856255,1.0860630971000003,9.113046847349999,0.03916460185,4.6398782769
2024-10-03 01:45:00,5.07558856255,1.0860630971000003,9.113046847349999,0.03916460185,4.6398782769
2024-10-03 02:00:00,2.9632539848000006,0.3620210324,6.980198240150001,0.0,2.0949895414
2024-10-03 02:15:00,2.9632539848000006,0.3620210324,6.980198240150001,0.0,2.0949895414
2024-10-03 02:30:00,2.9632539848000006,0.3620210324,6.980198240150001,0.0,2.0949895414
2024-10-03 02:45:00,2.9632539848000006,0.3620210324,6.980198240150001,0.0,2.0949895414
2024-10-03 03:00:00,1.5253916821,1.0860630971000003,5.966852937900001,0.010443893800000001,0.22362496680000002
2024-10-03 03:15:00,1.5253916821,1.0860630971000003,5.966852937900001,0.010443893800000001,0.22362496680000002
2024-10-03 03:30:00,1.5253916821,1.0860630971000003,5.966852937900001,0.010443893800000001,0.22362496680000002
2024-10-03 03:45:00,1.5253916821,1.0860630971000003,5.966852937900001,0.010443893800000001,0.22362496680000002
2024-10-03 04:00:00,0.5366880741,6.154357549650001,7.234992171600001,0.00783292055,0.0
2024-10-03 04:15:00,0.5366880741,6.154357549650001,7.234992171600001,0.00783292055,0.0
2024-10-03 04:30:00,0.5366880741,6.154357549650001,7.234992171600001,0.00783292055,0.0
2024-10-03 04:45:00,0.5366880741,6.154357549650001,7.234992171600001,0.00783292055,0.0
2024-10-03 05:00:00,1.1139613347500001,34.95017013900001,11.0711267977,0.0073827526000000004,2.6075906069000006
2024-10-03 05:15:00,1.1139613347500001,34.95017013900001,11.0711267977,0.0073827526000000004,2.6075906069000006
2024-10-03 05:30:00,1.1139613347500001,34.95017013900001,11.0711267977,0.0073827526000000004,2.6075906069000006
2024-10-03 05:45:00,1.1139613347500001,34.95017013900001,11.0711267977,0.0073827526000000004,2.6075906069000006
2024-10-03 06:00:00,5.956350910100001,140.553646495,33.15320368775,0.0345728901,14.665105049500001
2024-10-03 06:15:00,5.956350910100001,140.553646495,33.15320368775,0.0345728901,14.665105049500001
2024-10-03 06:30:00,5.956350910100001,140.553646495,33.15320368775,0.0345728901,14.665105049500001
2024-10-03 06:45:00,5.956350910100001,140.553646495,33.15320368775,0.0345728901,14.665105049500001
2024-10-03 07:00:00,22.601856513,274.07961074,67.33956923575,0.09507544695,39.9864717735
2024-10-03 07:15:00,22.601856513,274.07961074,67.33956923575,0.09507544695,39.9864717735
2024-10-03 07:30:00,22.601856513,274.07961074,67.33956923575,0.09507544695,39.9864717735
2024-10-03 07:45:00,22.601856513,274.07961074,67.33956923575,0.09507544695,39.9864717735
2024-10-03 08:00:00,59.246365832500004,276.08751997,82.8085038674,0.1879900887,91.9824866475
2024-10-03 08:15:00,59.246365832500004,276.08751997,82.8085038674,0.1879900887,91.9824866475
2024-10-03 08:30:00,59.246365832500004,276.08751997,82.8085038674,0.1879900887,91.9824866475
2024-10-03 08:45:00,59.246365832500004,276.08751997,82.8085038674,0.1879900887,91.9824866475
2024-10-03 09:00:00,101.28105147900001,212.33640171000002,82.61540352845002,0.33924648165000004,147.08413058500003
2024-10-03 09:15:00,101.28105147900001,212.33640171000002,82.61540352845002,0.33924648165000004,147.08413058500003
2024-10-03 09:30:00,101.28105147900001,212.33640171000002,82.61540352845002,0.33924648165000004,147.08413058500003
2024-10-03 09:45:00,101.28105147900001,212.33640171000002,82.61540352845002,0.33924648165000004,147.08413058500003
2024-10-03 10:00:00,85.8444874285,177.3653389,77.93207159480001,0.35437212105000004,186.134409495
2024-10-03 10:15:00,85.8444874285,177.3653389,77.93207159480001,0.35437212105000004,186.134409495
2024-10-03 10:30:00,85.8444874285,177.3653389,77.93207159480001,0.35437212105000004,186.134409495
2024-10-03 10:45:00,85.8444874285,177.3653389,77.93207159480001,0.35437212105000004,186.134409495
2024-10-03 11:00:00,41.604220651000006,434.42523878500003,81.07701828045,0.30899520295000005,154.11981530000003
2024-10-03 11:15:00,41.604220651000006,434.42523878500003,81.07701828045,0.30899520295000005,154.11981530000003
2024-10-03 11:30:00,41.604220651000006,434.42523878500003,81.07701828045,0.30899520295000005,154.11981530000003
2024-10-03 11:45:00,41.604220651000006,434.42523878500003,81.07701828045,0.30899520295000005,154.11981530000003
2024-10-03 12:00:00,45.780438542,349.175198925,94.1508716788,0.2860082118,110.689429265
2024-10-03 12:15:00,45.780438542,349.175198925,94.1508716788,0.2860082118,110.689429265
2024-10-03 12:30:00,45.780438542,349.175198925,94.1508716788,0.2860082118,110.689429265
2024-10-03 12:45:00,45.780438542,349.175198925,94.1508716788,0.2860082118,110.689429265
2024-10-03 13:00:00,243.908214365,86.705679804,133.43994260705,0.4459789062,100.0998039115
2024-10-03 13:15:00,243.908214365,86.705679804,133.43994260705,0.4459789062,100.0998039115
2024-10-03 13:30:00,243.908214365,86.705679804,133.43994260705,0.4459789062,100.0998039115
2024-10-03 13:45:00,243.908214365,86.705679804,133.43994260705,0.4459789062,100.0998039115
2024-10-03 14:00:00,311.79440570500003,36.9675379055,73.1763328306,0.38538394620000005,121.29061014000001
2024-10-03 14:15:00,311.79440570500003,36.9675379055,73.1763328306,0.38538394620000005,121.29061014000001
2024-10-03 14:30:00,311.79440570500003,36.9675379055,73.1763328306,0.38538394620000005,121.29061014000001
2024-10-03 14:45:00,311.79440570500003,36.9675379055,73.1763328306,0.38538394620000005,121.29061014000001
2024-10-03 15:00:00,131.686693075,34.951126743,69.4576878256,0.40962193,116.76510145
2024-10-03 15:15:00,131.686693075,34.951126743,69.4576878256,0.40962193,116.76510145
2024-10-03 15:30:00,131.686693075,34.951126743,69.4576878256,0.40962193,116.76510145
2024-10-03 15:45:00,131.686693075,34.951126743,69.4576878256,0.40962193,116.76510145
2024-10-03 16:00:00,31.853415529000003,65.19729411750001,74.8879424986,0.35872216365000004,94.42722458
2024-10-03 16:15:00,31.853415529000003,65.19729411750001,74.8879424986,0.35872216365000004,94.42722458
2024-10-03 16:30:00,31.853415529000003,65.19729411750001,74.8879424986,0.35872216365000004,94.42722458
2024-10-03 16:45:00,31.853415529000003,65.19729411750001,74.8879424986,0.35872216365000004,94.42722458
2024-10-03 17:00:00,19.394131238,100.14842088400002,104.94022578415,0.4435551079,92.98819688700002
2024-10-03 17:15:00,19.394131238,100.14842088400002,104.94022578415,0.4435551079,92.98819688700002
2024-10-03 17:30:00,19.394131238,100.14842088400002,104.94022578415,0.4435551079,92.98819688700002
2024-10-03 17:45:00,19.394131238,100.14842088400002,104.94022578415,0.4435551079,92.98819688700002
2024-10-03 18:00:00,21.4869841725,435.544810225,138.86583055900002,0.6447303750000001,118.17567221000002
2024-10-03 18:15:00,21.4869841725,435.544810225,138.86583055900002,0.6447303750000001,118.17567221000002
2024-10-03 18:30:00,21.4869841725,435.544810225,138.86583055900002,0.6447303750000001,118.17567221000002
2024-10-03 18:45:00,21.4869841725,435.544810225,138.86583055900002,0.6447303750000001,118.17567221000002
2024-10-03 19:00:00,46.758846344000006,486.62722623,141.2309585525,0.4241647207,93.748579534
2024-10-03 19:15:00,46.758846344000006,486.62722623,141.2309585525,0.4241647207,93.748579534
2024-10-03 19:30:00,46.758846344000006,486.62722623,141.2309585525,0.4241647207,93.748579534
2024-10-03 19:45:00,46.758846344000006,486.62722623,141.2309585525,0.4241647207,93.748579534
2024-10-03 20:00:00,198.69053057500003,122.23137531,287.323072001,0.48224347925,55.994633720500005
2024-10-03 20:15:00,198.69053057500003,122.23137531,287.323072001,0.48224347925,55.994633720500005
2024-10-03 20:30:00,198.69053057500003,122.23137531,287.323072001,0.48224347925,55.994633720500005
2024-10-03 20:45:00,198.69053057500003,122.23137531,287.323072001,0.48224347925,55.994633720500005
2024-10-03 21:00:00,253.58809420000003,36.5141903305,210.554487338,0.45970428685,50.56514055900001
2024-10-03 21:15:00,253.58809420000003,36.5141903305,210.554487338,0.45970428685,50.56514055900001
2024-10-03 21:30:00,253.58809420000003,36.5141903305,210.554487338,0.45970428685,50.56514055900001
