timestamp,total_called_mw,avg_price_eur_mwh
2024-01-01 00:00:00,150.0,57.666666666666664
2024-01-01 00:15:00,150.0,57.666666666666664
2024-01-01 00:30:00,150.0,57.666666666666664
2024-01-01 00:45:00,150.0,57.666666666666664
2024-01-01 01:00:00,140.0,56.785714285714285
2024-01-01 01:15:00,150.0,57.666666666666664
2024-01-01 01:30:00,150.0,57.666666666666664
2024-01-01 01:45:00,140.0,56.785714285714285
2024-01-01 02:00:00,150.0,57.666666666666664
2024-01-01 02:15:00,150.0,57.666666666666664
2024-01-01 02:30:00,203.0,60.88669950738916
2024-01-01 02:45:00,200.0,60.75
2024-01-01 03:00:00,203.0,60.88669950738916
2024-01-01 03:15:00,203.0,60.88669950738916
2024-01-01 03:30:00,203.0,60.88669950738916
2024-01-01 03:45:00,203.0,60.88669950738916
2024-01-01 04:00:00,203.0,60.88669950738916
2024-01-01 04:15:00,100.0,54.0
2024-01-01 04:30:00,100.0,54.0
2024-01-01 04:45:00,100.0,54.0
2024-01-01 05:00:00,100.0,54.0
2024-01-01 05:15:00,100.0,54.0
2024-01-01 05:30:00,100.0,54.0
2024-01-01 05:45:00,100.0,54.0
2024-01-01 06:00:00,100.0,54.0
2024-01-01 06:15:00,100.0,54.0
2024-01-01 06:30:00,100.0,54.0
2024-01-01 06:45:00,100.0,54.0
2024-01-01 07:00:00,100.0,54.0
2024-01-01 07:15:00,100.0,54.0
2024-01-01 07:30:00,100.0,54.0
2024-01-01 07:45:00,50.0,51.0
2024-01-01 08:00:00,50.0,51.0
2024-01-01 08:15:00,50.0,51.0
2024-01-01 08:30:00,50.0,51.0
2024-01-01 08:45:00,15.0,8.51
2024-01-01 09:00:00,15.0,8.8
2024-01-01 09:15:00,15.0,8.8
2024-01-01 09:30:00,15.0,8.8
2024-01-01 09:45:00,15.0,8.8
2024-01-01 13:45:00,55.0,54.6
2024-01-01 14:00:00,50.0,54.0
2024-01-01 16:00:00,51.0,63.46666666666666
2024-01-01 16:15:00,51.0,63.46666666666666
2024-01-01 16:30:00,100.0,64.21799999999999
2024-01-01 16:45:00,201.0,68.00398009950248
2024-01-01 17:30:00,150.0,69.04666666666667
2024-01-01 17:45:00,200.0,73.61970000000001
2024-01-01 18:00:00,158.0,80.99556962025316
2024-01-01 18:15:00,158.0,80.99556962025316
2024-01-01 18:30:00,200.0,83.10950000000001
2024-01-01 18:45:00,200.0,83.10950000000001
2024-01-01 19:00:00,149.0,75.02885906040268
2024-01-01 19:15:00,118.0,72.91525423728814
2024-01-01 19:30:00,118.0,72.91525423728814
2024-01-01 19:45:00,48.0,66.45833333333333
2024-01-01 20:00:00,30.0,60.0
2024-01-01 20:15:00,30.0,60.0
2024-01-01 20:30:00,151.0,68.6141059602649
2024-01-01 20:45:00,151.0,68.62503311258277
2024-01-01 21:00:00,151.0,77.36225165562914
2024-01-01 21:15:00,151.0,77.3484105960265
2024-01-01 21:30:00,151.0,77.34549668874172
2024-01-01 21:45:00,151.0,77.34622516556291
2024-01-01 22:00:00,140.0,75.97142857142858
2024-01-01 22:15:00,140.0,75.97142857142858
2024-01-01 22:30:00,140.0,75.97142857142858
2024-01-01 22:45:00,140.0,75.97142857142858
2024-01-01 23:00:00,160.0,71.15
2024-01-01 23:15:00,160.0,71.15
2024-01-01 23:30:00,160.0,71.15
2024-01-01 23:45:00,160.0,71.15
2024-01-02 00:00:00,150.0,53.46666666666667
2024-01-02 00:15:00,100.0,46.9
2024-01-02 00:30:00,100.0,46.9
2024-01-02 00:45:00,100.0,46.9
2024-01-02 01:00:00,70.0,35.285714285714285
2024-01-02 01:15:00,70.0,35.285714285714285
2024-01-02 01:30:00,70.0,35.285714285714285
2024-01-02 01:45:00,70.0,35.285714285714285
2024-01-02 02:00:00,70.0,35.285714285714285
2024-01-02 02:15:00,70.0,35.285714285714285
2024-01-02 02:30:00,70.0,35.285714285714285
2024-01-02 02:45:00,70.0,35.285714285714285
2024-01-02 03:00:00,60.0,31.5
2024-01-02 03:15:00,60.0,31.5
2024-01-02 03:30:00,60.0,31.5
2024-01-02 03:45:00,60.0,31.5
2024-01-02 04:00:00,60.0,31.5
2024-01-02 06:30:00,10.0,13.3
2024-01-02 06:45:00,10.0,13.3
2024-01-02 07:00:00,20.0,42.775
2024-01-02 07:15:00,20.0,42.775
2024-01-02 07:30:00,20.0,42.775
2024-01-02 07:45:00,20.0,42.775
2024-01-02 08:00:00,19.0,21.40526315789474
2024-01-02 08:15:00,19.0,21.40526315789474
2024-01-02 08:30:00,19.0,21.40526315789474
2024-01-02 08:45:00,19.0,21.40526315789474
2024-01-02 09:00:00,20.0,49.0
2024-01-02 09:15:00,20.0,49.0
2024-01-02 09:30:00,20.0,49.0
2024-01-02 09:45:00,20.0,49.0
2024-01-02 10:00:00,20.0,62.0
2024-01-02 10:15:00,20.0,62.0
2024-01-02 10:30:00,20.0,62.0
2024-01-02 10:45:00,20.0,62.0
2024-01-02 11:00:00,20.0,51.1
2024-01-02 11:15:00,20.0,51.1
2024-01-02 11:30:00,20.0,51.1
2024-01-02 11:45:00,85.0,47.85294117647059
2024-01-02 12:00:00,140.0,63.51428571428571
2024-01-02 12:15:00,140.0,63.76428571428571
2024-01-02 12:30:00,100.0,65.5
2024-01-02 12:45:00,100.0,65.5
2024-01-02 13:00:00,100.0,66.0
2024-01-02 13:15:00,50.0,66.0
2024-01-02 13:30:00,49.0,85.34530612244897
2024-01-02 13:45:00,103.0,88.05825242718447
2024-01-02 14:00:00,103.0,88.05398058252429
2024-01-02 14:15:00,103.0,88.0678640776699
2024-01-02 14:30:00,200.0,94.54129999999999
2024-01-02 14:45:00,200.0,94.5402
2024-01-02 15:00:00,200.0,91.68
2024-01-02 15:15:00,200.0,91.68
2024-01-02 15:30:00,150.0,90.29333333333334
2024-01-02 15:45:00,150.0,90.29333333333334
2024-01-02 16:00:00,150.0,86.8
2024-01-02 16:15:00,147.0,87.02721088435374
2024-01-02 16:30:00,152.0,87.94736842105263
2024-01-02 16:45:00,150.0,88.82666666666667
2024-01-02 17:00:00,150.0,91.08733333333333
2024-01-02 17:15:00,150.0,91.10086666666668
2024-01-02 17:30:00,67.0,88.53134328358209
2024-01-02 17:45:00,67.0,88.53134328358209
2024-01-02 18:00:00,147.0,87.91156462585035
2024-01-02 18:15:00,150.0,87.8
2024-01-02 18:30:00,150.0,87.6
2024-01-02 18:45:00,60.0,86.66666666666667
2024-01-02 19:00:00,50.0,85.0
2024-01-02 19:15:00,50.0,85.0
2024-01-02 19:30:00,100.0,85.0
2024-01-02 19:45:00,100.0,85.0
2024-01-02 20:00:00,100.0,73.1
2024-01-02 20:15:00,100.0,73.1
2024-01-02 20:30:00,50.0,72.46
2024-01-02 20:45:00,40.0,42.0
2024-01-02 21:00:00,50.0,65.0
2024-01-02 21:15:00,50.0,65.0
2024-01-02 21:30:00,50.0,65.0
2024-01-02 21:45:00,50.0,65.0
2024-01-02 22:00:00,50.0,65.0
2024-01-02 22:15:00,50.0,65.0
2024-01-02 22:30:00,50.0,65.0
2024-01-02 22:45:00,50.0,65.0
2024-01-02 23:00:00,60.0,34.5
2024-01-02 23:15:00,60.0,34.5
2024-01-02 23:30:00,60.0,34.5
2024-01-02 23:45:00,60.0,34.5
2024-01-03 00:00:00,55.0,62.5
2024-01-03 00:15:00,57.0,62.5
2024-01-03 00:30:00,59.0,62.5
2024-01-03 00:45:00,60.0,62.5
2024-01-03 01:00:00,30.0,2.806666666666666
2024-01-03 01:15:00,30.0,2.806666666666666
2024-01-03 01:30:00,30.0,2.806666666666666
2024-01-03 01:45:00,30.0,2.806666666666666
2024-01-03 06:00:00,150.0,36.66266666666667
